#	type	pilot	freq	spec	ind
4197	T	wind measurements	2	2,20	1,00
4198	T	Medemblik	2	2,20	1,00
4199	T	EU Policy Framework	2	2,20	1,00
4200	T	blade manufacturer	2	2,20	0,50
4201	T	camberline	2	2,20	1,00
4202	T	discretion of the centre	2	2,20	1,00
4203	T	terms of safety	2	2,20	1,00
4204	T	low-speed machines	2	2,20	0,50
4205	T	landforms	2	2,20	1,00
4206	T	vestibular response	2	2,20	0,50
4207	T	hearing damage	2	2,20	0,50
4208	T	full cost of any remediation	2	2,20	1,00
4209	T	performance of each turbine component	2	2,20	1,00
4210	T	movement is attributable	2	2,20	1,00
4211	T	Combined Experiment Phase	2	2,20	0,50
4212	T	previous theories	2	2,20	0,50
4213	T	Modified twist distribution	2	2,20	1,00
4214	T	bone-conducted sound	2	2,20	1,00
4215	T	Hydrogen cylinders	2	2,20	1,00
4216	T	Bathe	2	2,20	0,50
4217	T	PGenerator	2	2,20	1,00
4218	T	pasture land	2	2,20	0,50
4219	T	Termodorada	2	2,20	1,00
4220	T	material assets	2	2,20	1,00
4221	T	nature conservation interests	2	2,20	1,00
4222	T	project financing	2	2,20	1,00
4223	T	hand market	2	2,20	1,00
4224	T	contact Sunforce Products	2	2,20	1,00
4225	T	set of trials	2	2,20	1,00
4226	T	Noise emission	2	2,20	0,50
4227	T	optimum rotor için	2	2,20	1,00
4228	T	du Développement et de	2	2,20	1,00
4229	T	tower is upright	2	2,20	1,00
4230	T	approach is advantageous	2	2,20	1,00
4231	T	Effects of angle of attack	2	2,20	1,00
4232	T	photos LM	2	2,20	1,00
4233	T	hydrogen machine	2	2,20	0,50
4234	T	initiation of any construction	2	2,20	1,00
4235	T	winter term	2	2,20	0,50
4236	T	MOE NPC Publications	2	2,20	1,00
4237	T	Lydolf	2	2,20	1,00
4238	T	Energy and Mines Statistics	2	2,20	1,00
4239	T	survey of the quantitative comparison	2	2,20	1,00
4240	T	economic challenges	2	2,20	0,50
4241	T	control functions	2	2,20	0,50
4242	T	UPME expansion plan	2	2,20	1,00
4243	T	typical separation distances	2	2,20	1,00
4244	T	xix	2	2,20	0,50
4245	T	generation of the project	2	2,20	1,00
4246	T	sources of greenhouse gases	2	2,20	1,00
4247	T	induction machine	2	2,20	1,00
4248	T	static stability	2	2,20	0,50
4249	T	capacity is hydro-based	2	2,20	1,00
4250	T	Classification of HAWTs	2	2,20	1,00
4251	T	Thresher	2	2,20	0,50
4252	T	mutually acceptable Wisconsin	2	2,20	1,00
4253	T	ORGANIZATION REPORT NUMBER	2	2,20	1,00
4254	T	future additions	2	2,20	1,00
4255	T	offense	2	2,20	0,50
4256	T	Regular shut-down	2	2,20	0,50
4257	T	research purposes	2	2,20	1,00
4258	T	rotor brake	2	2,20	1,00
4259	T	LIST OF TABLES Table	2	2,20	0,50
4260	T	percent of all energy	2	2,20	1,00
4261	T	expansion planning	2	2,20	1,00
4262	T	plastic devices	2	2,20	0,50
4263	T	ability of modern wind	2	2,20	1,00
4264	T	Lowestoft	2	2,20	1,00
4265	T	shaft is parallel	2	2,20	1,00
4266	T	natural energy resources	2	2,20	1,00
4267	T	Department of Natural Resources	2	2,20	1,00
4268	T	Annon	2	2,20	1,00
4269	T	Wind Turbine Work	2	2,20	1,00
4270	T	bad battery	2	2,20	1,00
4271	T	periodic mechanical checks	2	2,20	1,00
4272	T	positive force transmission	2	2,20	1,00
4273	T	Converter control	2	2,20	1,00
4274	T	Analysis Conclusions	2	2,20	1,00
4275	T	PM synchronous generator	2	2,20	1,00
4276	T	gas storage tank	2	2,20	1,00
4277	T	Miel	2	2,20	1,00
4278	T	turbine facilities noise issues	2	2,20	0,50
4279	T	speed typical average wind	2	2,20	1,00
4280	T	resistive load bank	2	2,20	1,00
4281	T	recent analysis of the incidence	2	2,20	1,00
4282	T	Archaeological and Historical Resources	2	2,20	0,50
4283	T	Ottens	2	2,20	1,00
4284	T	Fish and Wildlife Service	2	2,20	1,00
4285	T	zero-lift angle	2	2,20	0,50
4286	T	previous chapter	2	2,20	1,00
4287	T	vestibular organs	2	2,20	1,00
4288	T	Indicative Energy	2	2,20	0,50
4289	T	Iowa Energy Center	2	2,20	0,50
4290	T	plausible biological effects	2	2,20	1,00
4291	T	circular path of the wind turbine	2	2,20	1,00
4292	T	individual plants emission factors	2	2,20	1,00
4293	T	global and local flow fields	2	2,20	1,00
4294	T	Wieringermeer	2	2,20	1,00
4295	T	vicinity of the WECS	2	2,20	1,00
4296	T	two-dimensional S809 airfoil	2	2,20	0,50
4297	T	definition of the project boundary	2	2,20	1,00
4298	T	relative rotor blade position	2	2,20	1,00
4299	T	technology is subject	2	2,20	1,00
4300	T	audible	32	2,20	0,25
4301	T	morning hours	2	2,20	1,00
4302	T	vulnerable habitat types	2	2,20	0,50
4303	T	air mass flow rate	2	2,20	1,00
4304	T	T-Pods	2	2,20	1,00
4305	T	aspects of EU policy	2	2,20	1,00
4306	T	ground restoration work	2	2,20	1,00
4307	T	NoordZeeWind	2	2,20	0,50
4308	T	Biological Hazards of the Workplace	2	2,20	1,00
4309	T	accretion time	2	2,20	0,50
4310	T	Council of the Kretinga District Municipality	2	2,20	1,00
4311	T	CFD results	2	2,20	1,00
4312	T	van den Berg	2	2,20	1,00
4313	T	heat loss	2	2,20	1,00
4314	T	lower specification limits	2	2,20	1,00
4315	T	output of the BLADESIGN	2	2,20	0,50
4316	T	senior architect of Kretinga county	2	2,20	1,00
4317	T	sources of electrical power	2	2,20	1,00
4318	T	expensive solution	2	2,20	0,50
4319	T	Cristina	2	2,20	0,50
4320	T	turbine specifications	2	2,20	0,50
4321	T	majority of the electricity collection system	2	2,20	1,00
4322	T	operation of such equipment	2	2,20	1,00
4323	T	British Wind Energy Association Conference	2	2,20	1,00
4324	T	fundamental and applied research	2	2,20	0,50
4325	T	High side	2	2,20	0,50
4326	T	total installed capacity	2	2,20	0,50
4327	T	Light-Weight Turbines	2	2,20	0,50
4328	T	flow state identification	2	2,20	0,50
4329	T	SERHAT DURAN	2	2,20	0,50
4330	T	implied	2	2,20	1,00
4331	T	turbine farm	2	2,20	0,50
4332	T	disposal of hazardous wastes	2	2,20	1,00
4333	T	IRR of the project	2	2,20	1,00
4334	T	wind power systems	2	2,20	0,50
4335	T	Comparison of direct-drive	2	2,20	0,50
4336	T	basic aerodynamic principles	2	2,20	1,00
4337	T	wind speed cutoff	2	2,20	1,00
4338	T	offshore wind energy application	2	2,20	0,50
4339	T	town and country planning	2	2,20	1,00
4340	T	classes of wind turbines	2	2,20	0,50
4341	T	implausible	2	2,20	0,50
4342	T	power coefficient of wind	2	2,20	1,00
4343	T	radius of wind turbine rotor	2	2,20	1,00
4344	T	Assessment procedure	2	2,20	0,50
4345	T	cow contact voltages	2	2,20	1,00
4346	T	infrasound range	2	2,20	1,00
4347	T	people with pericardial thickening	2	2,20	1,00
4348	T	Director of Administration of the Municipality	2	2,20	1,00
4349	T	important part of the UK	2	2,20	1,00
4350	T	vegetative cover	2	2,20	0,50
4351	T	magnitude of the relative wind	2	2,20	1,00
4352	T	INPUT DISTRIBUTIONS	2	2,20	1,00
4353	T	Barranquilla	2	2,20	1,00
4354	T	simple model	2	2,20	1,00
4354	V[s]	simplest aerodynamic model	2	2,20	1,00
4355	T	level of bird mortality	2	2,20	0,50
4356	T	wind speed increases	2	2,20	0,50
4357	T	state of the art wind turbine	2	2,20	1,00
4358	T	upwind turbines	2	2,20	0,50
4359	T	Engineering Mechanics	2	2,20	1,00
4360	T	heavy weight	2	2,20	0,50
4361	T	speed shaft	2	2,20	1,00
4362	T	Concept and Safety System	2	2,20	1,00
4363	T	technology growth	2	2,20	0,50
4364	T	residences or adjacent property	2	2,20	1,00
4365	T	Msc Eng degree	2	2,20	1,00
4366	T	Nature conservation guidance	2	2,20	1,00
4367	T	ad hoc group members	2	2,20	0,50
4368	T	secondary vegetation ¼ trees	2	2,20	1,00
4369	T	Environmental benefits of wind power	2	2,20	1,00
4370	T	lift and drag characteristics	2	2,20	1,00
4371	T	Estimation of GHG emissions	4	2,20	0,75
4372	T	wind speed probability	2	2,20	0,50
4373	T	extended regions	2	2,20	1,00
4374	T	jackhammers	2	2,20	1,00
4375	T	Direct and indirect effects	2	2,20	1,00
4376	T	light energy	2	2,20	0,50
4377	T	element of thrust	2	2,20	1,00
4378	T	thermal share of the SIN	2	2,20	1,00
4379	T	incidence and variation of wind	2	2,20	1,00
4380	T	Clean °LEGR	2	2,20	0,50
4381	T	environmental assessment criteria	2	2,20	1,00
4382	T	connection diagram	2	2,20	0,50
4383	T	PSCW Phase II	2	2,20	1,00
4384	T	project layout maps	2	2,20	1,00
4385	T	Cn time variations	2	2,20	0,50
4386	T	Vwind	2	2,20	1,00
4387	T	compliance with all laws	2	2,20	1,00
4388	T	Power Purchase Agreement	2	2,20	0,50
4389	T	tower subsystem	2	2,20	1,00
4390	T	rotor thrust	2	2,20	1,00
4390	V[s]	state and thrust of a rotor	2	1,90	1,00
4391	T	IMPORTANCE OF STRATEGIC PLANNING	2	2,20	1,00
4392	T	higher level sound	2	2,20	1,00
4393	T	outermost edge	2	2,20	1,00
4394	T	Blade Chord-Length Distribution	4	2,20	1,00
4395	T	geared-drive SCIG	2	2,20	0,50
4396	T	Wind turbine nacelles	2	2,20	1,00
4397	T	Systematic Review	2	2,20	1,00
4398	T	drag coefficient of an airfoil	2	2,20	1,00
4399	T	implementation of the projects	2	2,20	0,50
4399	V[s]+	project implementation	3	2,37	0,67
4400	T	line perpendicular	2	2,20	1,00
4401	T	surface pressure measurements	2	2,20	0,50
4402	T	environmental information	2	2,20	1,00
4403	T	doubly-fed induction generators	2	2,20	1,00
4404	T	warranty service	2	2,20	1,00
4405	T	Passer montanus	2	2,20	1,00
4406	T	EU-27 countries	2	2,20	1,00
4407	T	case of malfunctions	2	2,20	1,00
4408	T	angle is important	2	2,20	1,00
4409	T	draft plan	2	2,20	1,00
4409	V[s]	draft detailed plans	2	2,20	1,00
4410	T	main sections	2	2,20	0,50
4411	T	nominal discount rate	2	2,20	1,00
4412	T	minimum service life	2	2,20	1,00
4413	T	reverse	2	2,20	0,50
4414	T	key input	2	2,20	1,00
4415	T	data collection	2	2,20	0,50
4416	T	Beatrice Wind Farm Demonstrator Project	2	2,20	1,00
4417	T	ECN Technical Report	2	2,20	1,00
4418	T	Blade geometry output part	2	2,20	1,00
4419	T	Harbour seals	2	2,20	1,00
4420	T	Dijon	2	2,20	1,00
4421	T	Sandia National Laboratories	2	2,20	1,00
4422	T	Policy Objectives	2	2,20	0,50
4423	T	release of local criteria	2	2,20	1,00
4424	T	age class structure	2	2,20	1,00
4425	T	high towers	2	2,20	0,50
4426	T	electricity is high	2	2,20	1,00
4427	T	Direction Régionale	2	2,20	1,00
4428	T	Darrieus Vertical Axis Wind	2	2,20	1,00
4429	T	brakes are active	2	2,20	1,00
4430	T	Valerijones erneckis	2	2,20	1,00
4431	T	Offshore Wind Energy Converter	2	2,20	1,00
4432	T	part of the application	2	2,20	1,00
4433	T	cost of offshore wind	2	2,20	1,00
4434	T	cost and performance characteristics	2	2,20	1,00
4435	T	average output power	2	2,20	1,00
4436	T	Spring Pad	2	2,20	1,00
4437	T	thrust is equal	2	2,20	1,00
4438	T	implications of the plan or project	2	2,20	1,00
4439	T	natural power of the wind	2	2,20	1,00
4440	T	legislative procedure	2	2,20	0,50
4441	T	Pitch Control Bracket	2	2,20	1,00
4442	T	direct loss	2	2,20	0,50
4443	T	nacelle and tower structure	2	2,20	1,00
4444	T	high up-front capital investment	2	2,20	1,00
4445	T	form of this contribution	2	2,20	1,00
4446	T	length distribution	2	2,20	1,00
4447	T	detailed technical design	2	2,20	0,50
4448	T	DFIG concept	2	2,20	0,50
4449	T	superstructure is capable	2	2,20	1,00
4450	T	Navier-Stokes equations	2	2,20	0,50
4451	T	export sales of CERs	2	2,20	1,00
4452	T	reference location acc	2	2,20	1,00
4453	T	higher slip	2	2,20	1,00
4454	T	analysis of the demand growth	2	2,20	1,00
4455	T	School of Public Health	2	2,20	1,00
4456	T	concrete foundations	2	2,20	0,50
4457	T	groundwater flow	2	2,20	0,50
4458	T	future development consent	2	2,20	1,00
4459	T	maximum lift point	2	2,20	1,00
4460	T	ARI wind turbine	4	2,20	0,75
4461	T	agricultural fields	2	2,20	0,50
4462	T	range of modified twist	2	2,20	1,00
4463	T	Comparison of XFOIL lift coefficient	2	2,20	1,00
4464	T	unstructured-grid finite volume methodology	2	2,20	1,00
4465	T	Environment of the Ministry of Environment	2	2,20	1,00
4466	T	role of noise sensitivity	2	2,20	1,00
4467	T	Industrial Health	2	2,20	1,00
4468	T	Health and Community Medicine	2	2,20	0,50
4469	T	magnitude of impacts	2	2,20	1,00
4470	T	excess of generation	2	2,20	1,00
4471	T	procedural requirements	2	2,20	0,50
4472	T	Convention are relevant	2	2,20	1,00
4473	T	Efficiency & Renewable Energy	2	2,20	1,00
4474	T	Company of the Agreement	2	2,20	1,00
4475	T	Environmental Health Sciences	2	2,20	1,00
4476	T	global overview	2	2,20	1,00
4476	V[s]	Global offshore wind overview	3	2,37	0,67
4477	T	sample group	2	2,20	1,00
4478	T	coefficient variation with respect	2	2,20	1,00
4479	T	class offshore wind turbine	2	2,20	1,00
4480	T	Single Input Level Comparator characteristics	2	2,20	1,00
4481	T	double-sided flux	2	2,20	0,50
4482	T	challenging offshore wind turbine installation	2	2,20	1,00
4483	T	Future work	2	2,20	1,00
4484	T	legal liability	2	2,20	1,00
4485	T	NYSDEC Policy Guide	2	2,20	0,50
4486	T	networks or National Grid	2	2,20	1,00
4487	T	Ecosystem analysis	2	2,20	0,50
4488	T	Pad Mount Transformer	2	2,20	0,50
4489	T	planning manager Dainius Jurenas	2	2,20	1,00
4490	T	monopile and transition piece	2	2,20	1,00
4491	T	defense of such claim	2	2,20	1,00
4492	T	individual project level	2	2,20	1,00
4493	T	current design	2	2,20	1,00
4494	T	Hours of a day	2	2,20	0,50
4495	T	speed is constant	2	2,20	1,00
4495	V[s]	constant speed	5	2,59	0,40
4496	T	Tip and root vortices	2	2,20	1,00
4497	T	xviii NOMENCLATURE	2	2,20	0,50
4498	T	rebar structure	4	2,20	0,25
4499	T	Wisconsin Public Service Commission	2	2,20	1,00
4500	T	typical average wind speed cut-in	2	2,20	1,00
4501	T	potentially significant effects	2	2,20	1,00
4501	V[s]+	significant effect	35	1,98	0,86
4502	T	health and public safety	2	2,20	1,00
4503	T	barotrauma	4	2,20	0,75
4504	T	low-reflectivity finish	2	2,20	1,00
4505	T	brake disk	2	2,20	0,50
4506	T	train types	2	2,20	0,50
4507	T	lateral angle system	4	2,20	1,00
4508	T	Idc2	2	2,20	1,00
4509	T	stall-controlled rotors	2	2,20	0,50
4510	T	specific assumptions	2	2,20	1,00
4511	T	Low density forest	2	2,20	1,00
4512	T	machines with surface-mounted PM	2	2,20	1,00
4513	T	Wind turbine parameters	2	2,20	1,00
4514	T	blade aerodynamic force	2	2,20	0,50
4515	T	favour of alternative	2	2,20	1,00
4516	T	Tower and Nacelle Feasibility	2	2,20	1,00
4517	T	side of the transformer	4	2,20	0,25
4518	T	Expert opinion	2	2,20	0,50
4519	T	cylindrical surfaces	2	2,20	1,00
4520	T	highest power output	2	2,20	1,00
4521	T	body of a sheep	2	2,20	1,00
4522	T	threatened and endangered species	4	2,20	1,00
4523	T	Positive planning	2	2,20	1,00
4524	T	sensitivity indices	2	2,20	0,50
4525	T	fluid energy	2	2,20	0,50
4526	T	high-performance horizontal axle-type wind power	2	2,20	1,00
4527	T	Technical University of Denmark	2	2,20	1,00
4528	T	copy of the test results	2	2,20	1,00
4529	T	passive and dynamic pitch control	2	2,20	1,00
4530	T	Unsteady Separated Flows	2	2,20	1,00
4531	T	detailed map	2	2,20	0,50
4532	T	dynamic load analysis	2	2,20	1,00
4533	T	Feigao	2	2,20	0,50
4534	T	power coefficient Cp	2	2,20	1,00
4535	T	Feigen	2	2,20	1,00
4536	T	development of the HSWF	2	2,20	1,00
4537	T	part of the Unit Specification	2	2,20	1,00
4538	T	Environmental Science	2	2,20	0,50
4539	T	local energy independence	2	2,20	1,00
4540	T	International Archives	2	2,20	1,00
4541	T	wind energy sources	2	2,20	1,00
4542	T	Detailed plan of UAB Lariteksas	2	2,20	1,00
4543	T	velocity of the flow	2	2,20	0,50
4543	V[s]	flow velocity	2	2,20	1,00
4544	T	equation is valid	2	2,20	1,00
4545	T	Recent WindPACT	2	2,20	0,50
4546	T	Zielhuis	2	2,20	1,00
4547	T	business entity	2	2,20	0,50
4548	T	key aspects	2	2,20	0,50
4549	T	overlay maps	2	2,20	1,00
4550	T	site availability	2	2,20	1,00
4551	T	aspects of the plan or project	2	2,20	1,00
4552	T	coastal California	2	2,20	1,00
4553	T	due positive response	2	2,20	1,00
4554	T	future technologies	2	2,20	1,00
4555	T	fuel cell systems	2	2,20	0,50
4556	T	Anatomy of a Wind Turbine Generator	2	2,20	1,00
4557	T	costs expansion	2	2,20	1,00
4558	T	factor of all power plants	2	2,20	1,00
4559	T	Environmental Protection Act	2	2,20	1,00
4560	T	similar existing installations	2	2,20	1,00
4561	T	commercial businesses	2	2,20	1,00
4562	T	Sites of Community Importance	2	2,20	1,00
4563	T	Transformer characteristics	4	2,20	0,50
4564	T	spanwise flow	2	2,20	0,50
4565	T	modal coupling technique	2	2,20	1,00
4566	T	gusty winds	2	2,20	0,50
4567	T	noise limitations	2	2,20	0,50
4568	T	tower segments	2	2,20	0,50
4569	T	opration	2	2,20	0,50
4570	T	O&M costs	2	2,20	0,50
4571	T	Relative cost	2	2,20	1,00
4572	T	Parties and Range States	2	2,20	1,00
4573	T	wind characteristics	2	2,20	1,00
4574	T	Schüttler	2	2,20	1,00
4575	T	output estimation	2	2,20	0,50
4576	T	wind turbine suppliers	2	2,20	1,00
4577	T	English version	2	2,20	1,00
4578	T	documentation of an environmental impact	2	2,20	1,00
4579	T	Energy research centre ECN	2	2,20	0,50
4580	T	nai village of Kretinga	2	2,20	1,00
4581	T	development assistance	2	2,20	0,50
4582	T	migratory bird species	2	2,20	0,50
4583	T	Service Commission of Wisconsin	2	2,20	1,00
4584	T	curve fitting	2	2,20	1,00
4585	T	protection of public health	2	2,20	1,00
4586	T	steady state simulation	2	2,20	1,00
4587	T	conventional system	2	2,20	1,00
4588	T	smaller wind energy projects	2	2,20	1,00
4589	T	ideal HAWT	2	2,20	1,00
4590	T	County Land Conservation Department	2	2,20	1,00
4591	T	topographical and geological features	2	2,20	1,00
4592	T	weather model	2	2,20	0,50
4593	T	Non-Participating Property Line	2	2,20	1,00
4594	T	Plant Leader	2	2,20	0,50
4595	T	farms Production	2	2,20	1,00
4596	T	Small Wind Turbine Testing	2	2,20	1,00
4597	T	concept is important	2	2,20	1,00
4597	V[s]	important concepts	2	2,20	1,00
4598	T	E82 wind energy converters	2	2,20	1,00
4599	T	Community Concerns	2	2,20	0,50
4600	T	axial flux PM	2	2,20	0,50
4601	T	Wind Conference	2	2,20	0,50
4602	T	large numbers of bat	2	2,20	0,50
4603	T	horizontal hub	2	2,20	1,00
4604	T	Natural and Applied Sciences	2	2,20	0,50
4605	T	requirements of grid utility companies	2	2,20	1,00
4606	T	General description of project activity	2	2,20	1,00
4607	T	hearing threshold level	2	2,20	1,00
4608	T	Early Persian windmill	2	2,20	1,00
4609	T	design effort	2	2,20	0,50
4610	T	turbine structures	2	2,20	0,50
4610	V[s]	turbine base structure	3	2,37	0,33
4611	T	receptor mechanism	2	2,20	1,00
4612	T	connection with Figure	2	2,20	1,00
4613	T	specific aspects	2	2,20	0,50
4614	T	high availability	2	2,20	0,50
4615	T	rotational effects	2	2,20	0,50
4616	T	Chord and Twist Distribution	2	2,20	1,00
4617	T	Wind Turbine Ancillary Services	2	2,20	1,00
4618	T	physical threat of danger	2	2,20	1,00
4619	T	empirical constants	2	2,20	0,50
4620	T	considerable public support	2	2,20	1,00
4621	T	aluminum airfoil	2	2,20	0,50
4622	T	vermektedir	2	2,20	0,50
4623	T	Dronten	2	2,20	1,00
4624	T	optimum wind capture layout	2	2,20	1,00
4625	T	lower sound pressure	2	2,20	0,50
4626	T	body sensations	2	2,20	1,00
4627	T	Liquid hydrogen tank	2	2,20	0,50
4628	T	initial evaluation	2	2,20	1,00
4629	T	local chord line	2	2,20	1,00
4630	T	wind turbine storm protection shutdown	2	2,20	1,00
4631	T	protection of animal species	2	2,20	1,00
4632	T	so-called Annex	2	2,20	0,50
4633	T	qualified contractors	2	2,20	1,00
4634	T	CANDIDATES WITH DISABILITIES	2	2,20	1,00
4635	T	Wind turbine acoustic noise	2	2,20	1,00
4636	T	Urbanistics Jonas Petrulis	2	2,20	1,00
4637	T	protected sites	2	2,20	0,50
4638	T	Large Wind Turbine Blades	2	2,20	1,00
4639	T	overlay analysis	2	2,20	1,00
4640	T	Wind turbines-a	2	2,20	1,00
4641	T	assembly of the domestic wind	2	2,20	1,00
4642	T	Pigeon Bay	2	2,20	1,00
4643	T	latest turbine models	2	2,20	1,00
4644	T	Permits and Approval Requirements	2	2,20	1,00
4645	T	gate signals	2	2,20	0,50
4646	T	information and chemical analysis	2	2,20	1,00
4647	T	forms of wind turbine	2	2,20	1,00
4648	T	complete installation package	2	2,20	1,00
4649	T	construction and project component	2	2,20	1,00
4650	T	main considerations	2	2,20	1,00
4651	T	IJsselmeer	2	2,20	1,00
4652	T	art wind turbine technology	2	2,20	1,00
4653	T	internal sounds	2	2,20	1,00
4654	T	environmental impacts of the project	2	2,20	1,00
4655	T	strong correlation	2	2,20	1,00
4656	T	Part 1-Wind Energy Converters	2	2,20	1,00
4657	T	perception of annoyance	2	2,20	1,00
4658	T	oxygen molecules	2	2,20	1,00
4659	T	related improvements	2	2,20	1,00
4660	T	Oerlemans	2	2,20	1,00
4661	T	types of wind generator systems	2	2,20	1,00
4662	T	Monroe County Zoning	2	2,20	1,00
4663	T	Smøla Archipelago	2	2,20	1,00
4664	T	LICENSE APPLICATION	2	2,20	0,50
4665	T	floating systems	2	2,20	1,00
4666	T	Stave GM	2	2,20	1,00
4667	T	GB System Operator	2	2,20	1,00
4668	T	inoperable WECS	2	2,20	1,00
4669	T	Stantec Consulting Services	2	2,20	1,00
4670	T	Maxon Road	2	2,20	0,50
4671	T	power range	2	2,20	1,00
4672	T	additional insured	2	2,20	1,00
4673	T	state and federal laws	2	2,20	1,00
4674	T	glass fibre-reinforced plastic	2	2,20	1,00
4675	T	SUBJECT TERMS	2	2,20	1,00
4676	T	turbines of type E82	2	2,20	1,00
4677	T	FFT	2	2,20	0,50
4678	T	clean conditions	2	2,20	0,50
4679	T	responsibility of the competent authority	2	2,20	1,00
4680	T	ESI	2	2,20	0,50
4681	T	specific location	2	2,20	1,00
4682	T	upper and lower surfaces	2	2,20	1,00
4683	T	Model Calculations	2	2,20	1,00
4684	T	screen cursor	2	2,20	1,00
4685	T	electric transmission facilities	2	2,20	0,50
4686	T	side scan sonar	2	2,20	1,00
4687	T	Sudenai village	2	2,20	1,00
4688	T	TrgOff	2	2,20	0,50
4689	T	studies of the bird	2	2,20	0,50
4689	V[s]	bird studies	3	2,37	0,33
4690	T	WindPACT Turbine Rotor Design Study	2	2,20	1,00
4691	T	significant disturbance	2	2,20	0,50
4692	T	ECM	2	2,20	1,00
4693	T	Darrieus VAWT	2	2,20	0,50
4694	T	EAP	2	2,20	1,00
4695	T	computational conditions	2	2,20	0,50
4696	T	hearing protection	2	2,20	1,00
4697	T	habitat types of EU	2	2,20	1,00
4698	T	conductive hearing loss	2	2,20	1,00
4699	T	Percentage of each type of fuel	2	2,20	1,00
4700	T	Republic of Finland	2	2,20	1,00
4701	T	future potential	2	2,20	0,50
4702	T	Probabilities of Success	2	2,20	1,00
4703	T	Energy Security	2	2,20	0,50
4704	T	deep stall	2	2,20	0,50
4705	T	NREL S809 airfoil	2	2,20	0,50
4706	T	SEQR section	2	2,20	0,50
4707	T	book chapters	2	2,20	0,50
4708	T	ground currents	2	2,20	0,50
4709	T	synchronous generator component	2	2,20	1,00
4710	T	Source Mean Gust Ramp	2	2,20	1,00
4711	T	000µs Curves	2	2,20	1,00
4712	T	Uninterrupted operation	2	2,20	1,00
4713	T	Variation of elemental power	2	2,20	1,00
4714	T	variable-speed case	2	2,20	1,00
4715	T	calculation of this emission factor	2	2,20	1,00
4716	T	strategic planning approach	2	2,20	1,00
4717	T	coast of Norway	2	2,20	1,00
4718	T	fluid velocity	2	2,20	0,50
4719	T	DUT	2	2,20	0,50
4720	T	Department of Environment of the Ministry	2	2,20	1,00
4721	T	DTI	2	2,20	1,00
4722	T	calendar days	2	2,20	1,00
4723	T	artifact	2	2,20	1,00
4724	T	PILLAY	2	2,20	1,00
4725	T	offshore conditions	2	2,20	0,50
4726	T	Netherlands were similar	2	2,20	1,00
4727	T	campus buildings	2	2,20	1,00
4728	T	Aerodynamic Analysis	2	2,20	0,50
4729	T	DIN	2	2,20	0,50
4730	T	large-scale wind development	2	2,20	1,00
4731	T	des	2	2,20	1,00
4732	T	Lindvall	2	2,20	1,00
4733	T	Practical Considerations	2	2,20	0,50
4734	T	context of wind farm development	2	2,20	1,00
4735	T	structure of the site	2	2,20	1,00
4736	T	complex flow	2	2,20	0,50
4737	T	draft detailed plans	2	2,20	1,00
4738	T	6-pulse bridge	2	2,20	0,50
4739	T	die Meeresumwelt	2	2,20	1,00
4740	T	non-productive	2	2,20	0,50
4741	T	cost-of-energy	2	2,20	0,50
4742	T	Kilogram	2	2,20	1,00
4743	T	power-train subsystem	2	2,20	1,00
4744	T	GALE GALE	2	2,20	1,00
4745	T	DC supply	2	2,20	0,50
4746	T	field biologist	2	2,20	1,00
4747	T	method is advantageous	2	2,20	1,00
4748	T	halting biodiversity loss	2	2,20	1,00
4749	T	generator is proportional	2	2,20	1,00
4750	T	lower part	2	2,20	0,50
4751	T	territory mapping	2	2,20	0,50
4752	T	aspect of this collection of information	2	2,20	1,00
4753	T	Department of Environmental Conservation	2	2,20	1,00
4754	T	report request	2	2,20	1,00
4755	T	wind turbine model	4	2,20	0,50
4756	T	curve slope	2	2,20	0,50
4757	T	speed SCIG system	2	2,20	0,50
4758	T	design decisions	2	2,20	0,50
4759	T	cel	2	2,20	0,50
4760	T	cdr	2	2,20	1,00
4761	T	cold months	2	2,20	1,00
4762	T	CDN	2	2,20	1,00
4763	T	energy is vital	2	2,20	1,00
4764	T	Project is proven	2	2,20	1,00
4765	T	LPALF	2	2,20	0,50
4766	T	Agreement of the Conservation	2	2,20	0,50
4767	T	variation of lift coefficients	2	2,20	1,00
4768	T	survey work	2	2,20	0,50
4769	T	Agricultural Protection	4	2,20	0,25
4770	T	UNFCC	2	2,20	0,50
4771	T	wind is proportional	2	2,20	1,00
4772	T	small electrical applications	2	2,20	1,00
4773	T	sustainable electricity generation system	2	2,20	1,00
4774	T	BEy	2	2,20	1,00
4775	T	Wisconsin Green Bay	2	2,20	1,00
4776	T	wind turbine installation method	2	2,20	0,50
4777	T	BSH	2	2,20	0,50
4778	T	DG is on-line	2	2,20	1,00
4779	T	Art Printers	2	2,20	1,00
4780	T	radial-flux machines	2	2,20	0,50
4781	T	ecological processes	2	2,20	0,50
4782	T	potential carbon losses	2	2,20	1,00
4783	T	Luis Carlos Rubiano	2	2,20	1,00
4784	T	Socioeconomics	2	2,20	0,50
4785	T	Health Effects of Vibration	2	2,20	1,00
4786	T	wearless manner	2	2,20	1,00
4787	T	Colombian Electricity Market Magazine	2	2,20	1,00
4788	T	Net Annual Energy Production	2	2,20	1,00
4789	T	purpose of the study	2	2,20	0,50
4790	T	living environments	2	2,20	1,00
4791	T	harmonic	4	2,20	0,50
4792	T	Sakai	2	2,20	1,00
4793	T	Health-Based Noise Assessment Methods	2	2,20	1,00
4794	T	basic frame	2	2,20	1,00
