#	type	pilot	freq	spec	semScore	isDico	isDistrib
4118	T	LIGHT AIR MODERATE BREEZE LIGHT	2	2,20			
4119	T	experimental range	2	2,20			
4120	T	single-sided surface-mounted PM machine	2	2,20			
4121	T	policy development	2	2,20			
4122	T	type of wind turbine rotor	2	2,20			
4123	T	Nomenclature and subsystems of HAWT	2	2,20			
4124	T	safety concerns	2	2,20			
4125	T	promising technologies	2	2,20			
4126	T	requirements and adaptive management	2	2,20			
4127	T	foundation costs	2	2,20			
4128	T	wooden profile	2	2,20			
4129	T	main shaft	2	2,20			
4130	T	total pressure head	2	2,20			
4131	T	Constant Amplitude	2	2,20			
4132	T	optimum shape	2	2,20			
4132	V[h]+	MERGEFORMAT SHAPE	3	2,37	0,33	0	1
4133	T	Human Development	2	2,20			
4133	V[h]+	Wind-Energy Development	3	2,07	0,37	0	1
4134	T	UK wind farms	2	2,20			
4135	T	Pturb	2	2,20			
4136	T	stBctural	2	2,20			
4137	T	results of consultations	2	2,20			
4138	T	optimum three-bladed wind turbine	2	2,20			
4139	T	indirect result of the withdrawal	2	2,20			
4140	T	detail information	2	2,20			
4141	T	terrain score	2	2,20			
4142	T	pitch angles of 95º	2	2,20			
4143	T	Pasqualetti	2	2,20			
4144	T	tower sections	2	2,20			
4145	T	speed of wind turbines	2	2,20			
4146	T	structural dynamics	2	2,20			
4147	T	gearbox is inevitable	2	2,20			
4148	T	ecological assets	2	2,20			
4149	T	hydrogen storage device	2	2,20			
4150	T	detection level	2	2,20			
4151	T	disconnection	2	2,20			
4152	T	earth surface	2	2,20			
4153	T	HSWF buildings	2	2,20			
4154	T	HAWT FLOW STATES	2	2,20			
4155	T	airfoil cross-section	2	2,20			
4155	V[h]+	airfoil shape	4	2,50	0,35	0	1
4155	V[h]+	airfoil characteristics	10	2,89	0,31	0	1
4156	T	sea mammals	2	2,20			
4157	T	wind is smaller	2	2,20			
4158	T	future offshore wind plants	2	2,20			
4159	T	part of the generator	2	2,20			
4160	T	measured quantities PAGE	2	2,20			
4161	T	Municipality of Chatham-Kent	2	2,20			
4162	T	Kalveram	2	2,20			
4163	T	sensitive people	2	2,20			
4164	T	Storage Research	2	2,20			
4165	T	efficiency and energy yield	2	2,20			
4166	T	statutory nature authorities	2	2,20			
4167	T	weather window	2	2,20			
4168	T	material failure	2	2,20			
4169	T	planner Aušra Debolskyte	2	2,20			
4170	T	specifications are subject	2	2,20			
4171	T	tower is re-erected	2	2,20			
4172	T	National Energy Demand	2	2,20			
4173	T	site integrity	2	2,20			
4173	V[h]+	site designation	3	2,37	0,74	0	1
4173	V[h]+	site plan	4	2,50	0,38	0	1
4173	V[h]+	Site Reclamation	2	2,20	0,34	0	1
4174	T	digital elevation model	2	2,20			
4175	T	standard power curves	2	2,20			
4176	T	Amplitude of the higher frequency	2	2,20			
4176	V[ih]+	amplitude and low frequency	2	2,20	0,53	0	1
4177	T	fish species	2	2,20			
4178	T	credible scientific evidence	2	2,20			
4179	T	account criteria	2	2,20			
4180	T	broad scale	2	2,20			
4181	T	Mines Expansion Plans	2	2,20			
4181	V[ih]+	UPME expansion plan	2	2,20	0,34	0	1
4182	T	nonexclusive royalty-free license	2	2,20			
4183	T	rotor tip speed ratio	2	2,20			
4184	T	blades motion	2	2,20			
4184	V[h]+	blade element	96	3,87	0,41	0	1
4184	V[h]+	blade geometry	33	3,41	0,34	0	1
4184	V[h]+	blade passage	11	2,93	0,33	0	1
4185	T	Uloc	2	2,20			
4186	T	electricity cables	2	2,20			
4187	T	Lietuvos energetikos institutas	2	2,20			
4188	T	JI PDD of Rudaiciai	2	2,20			
4189	T	audibility	2	2,20			
4190	T	component of the vorticity	2	2,20			
4191	T	Klaip da Public Health	2	2,20			
4192	T	annular blade element	2	2,20			
4192	V[ih]+	ith blade element	6	2,67	0,47	0	1
4193	T	biological resources	2	2,20			
4194	T	States Department of the Interior	2	2,20			
4195	T	Spatial and temporal attributes	2	2,20			
4196	T	pressure decrease	2	2,20			
4196	V[s]	decrease of total pressure	2	2,20			
4196	V[h]+	pressure transducers	2	2,20	0,57	0	1
4196	V[h]+	pressure drop	5	2,59	0,53	0	1
4196	V[h]+	pressure signatures	2	2,20	0,47	0	1
4196	V[h]+	pressure instrumentation	2	2,20	0,42	0	1
4197	T	insufficient information	2	2,20			
4197	V[h]+	objective information	2	2,20	0,34	0	1
4198	T	shipping costs	2	2,20			
4198	V[h]+	capital cost	26	1,84	0,44	0	1
4198	V[h]+	O&M costs	2	2,20	0,37	0	1
4199	T	total national generation	2	2,20			
4200	T	Operation Purpose	2	2,20			
4201	T	positive connection	2	2,20			
4202	T	Green Bay campus	2	2,20			
4203	T	Kretinga Branch of the Klaip	2	2,20			
4204	T	Twist angle distributions	2	2,20			
4205	T	member of the provincial parliament	2	2,20			
4206	T	safety glasses	2	2,20			
4207	T	vortex growth	2	2,20			
4208	T	Northern SF Bay	2	2,20			
4209	T	Qgene	2	2,20			
4210	T	evolution of traditional windmills	2	2,20			
4211	T	largest fleet	2	2,20			
4212	T	Contact local site	2	2,20			
4213	T	viii ACKNOWLEDGEMENTS	2	2,20			
4214	T	detailed technical information	2	2,20			
4215	T	features of major importance	2	2,20			
4216	T	cost-benefit	2	2,20			
4217	T	Review of the Current White	2	2,20			
4218	T	rotational augmentation research	2	2,20			
4219	T	pole-changeable SCIG	2	2,20			
4220	T	inappropriate development	2	2,20			
4220	V[h]+	technological development	4	1,37	0,38	0	1
4220	V[h]+	sustainable development	9	1,43	0,34	0	1
4220	V[h]+	rapid development	5	1,52	0,34	0	1
4220	V[h]+	future development	7	1,19	0,31	0	1
4221	T	large culvert	2	2,20			
4222	T	external forces	2	2,20			
4223	T	active control of turbine aerodynamics	2	2,20			
4224	T	Computation of parameters	2	2,20			
4225	T	dynamic response of the blade	2	2,20			
4226	T	impacts of onshore windfarms	2	2,20			
4226	V[im]+	wind farm impacts	3	2,37			
4226	V[im]+	impacts of wind farms	28	2,74			
4226	V[im]+	impacts of wind farm developments	3	2,37			
4227	T	Project Viewshed	2	2,20			
4227	V[h]+	project sponsor	7	2,74	0,48	0	1
4227	V[h]+	project activity	76	3,77	0,38	0	1
4227	V[h]+	project boundary	34	3,42	0,36	0	1
4228	T	voltage recovery	2	2,20			
4229	T	purpose of this ordinance	2	2,20			
4230	T	stationary blade conditions	2	2,20			
4231	T	European Environment Agency	2	2,20			
4232	T	Objective and Scope of the Thesis	2	2,20			
4233	T	Preliminary screening	2	2,20			
4234	T	calm weather	2	2,20			
4235	T	Equal Loudness Level	2	2,20			
4236	T	unique rotor angle	2	2,20			
4237	T	F1 fluctuation patterns	2	2,20			
4238	T	Microwave Beam Interference	2	2,20			
4239	T	agricultural impacts	2	2,20			
4240	T	amount of natural gas	2	2,20			
4241	T	Wayuu Indigenous Territory	2	2,20			
4242	T	project preparation	2	2,20			
4243	T	flexibility and robustness of the system	2	2,20			
4244	T	capacity of self-repair and self-renewal	2	2,20			
4245	T	HCO2	2	2,20			
4246	T	term development	2	2,20			
4247	T	train of wind turbines	2	2,20			
4248	T	TECHNOLOGY PATH	2	2,20			
4249	T	panel of independent experts	2	2,20			
4250	T	equal weight	2	2,20			
4251	T	data points	2	2,20			
4252	T	potential fire	2	2,20			
4253	T	equivalently	2	2,20			
4254	T	Tower shadow noise	2	2,20			
4255	T	Emergency service providers	2	2,20			
4256	T	construction of access roads	2	2,20			
4257	T	medical diagnosis	2	2,20			
4258	T	Low-Frequency Sound Infrasound	2	2,20			
4259	T	Ekanayake	2	2,20			
4260	T	community and smaller wind	2	2,20			
4261	T	cathode of the battery	2	2,20			
4262	T	Food and Rural Affairs	2	2,20			
4263	T	production and CO2 emissions	2	2,20			
4264	T	static stall angle	2	2,20			
4265	T	PEM fuel cell	2	2,20			
4266	T	low frequency region	2	2,20			
4267	T	EU nature Directives	2	2,20			
4268	T	graviceptors	2	2,20			
4269	T	absolute velocity	2	2,20			
4269	V[h]+	angular velocity	25	3,29	0,31	0	1
4270	T	loss of insurance	2	2,20			
4271	T	control technology	2	2,20			
4272	T	Plecotus	4	2,20			
4273	T	existing power grid	2	2,20			
4274	T	Total Benefit	2	2,20			
4275	T	National Full-Scale Aerodynamics	2	2,20			
4276	T	rotate	2	2,20			
4277	T	public interest services	2	2,20			
4278	T	blade revolution	2	2,20			
4279	T	effects of electromagnetic fields	2	2,20			
4280	T	flat valleys	2	2,20			
4281	T	analysis of an existing airfoil	2	2,20			
4282	T	Community Strengthening Program	2	2,20			
4283	T	recharge	2	2,20			
4284	T	GALE GALE Wind Turbine Technology	2	2,20			
4285	T	feasible solution	2	2,20			
4285	V[h]+	alternative solutions	13	2,71	0,37	0	1
4286	T	Project component transportation vehicles	2	2,20			
4287	T	ratio versus angle of attacks	2	2,20			
4288	T	population levels	2	2,20			
4289	T	generator is independent	2	2,20			
4290	T	spring and autumn migration	2	2,20			
4291	T	pressure instrumentation	2	2,20			
4291	V[h]+	pressure transducers	2	2,20	0,57	0	1
4291	V[h]+	pressure signatures	2	2,20	0,49	0	1
4291	V[h]+	pressure tap	6	2,67	0,47	0	1
4291	V[h]+	pressure drop	5	2,59	0,45	0	1
4292	T	system curve	2	2,20			
4293	T	Zettler	2	2,20			
4294	T	Current Input	2	2,20			
4295	T	strategic approach	2	2,20			
4296	T	societal constraints	2	2,20			
4297	T	altitude maps	2	2,20			
4298	T	process of detailed planning	2	2,20			
4299	T	Spring Spring	2	2,20			
4300	T	totally reliable Photography	2	2,20			
4301	T	marine Natura	2	2,20			
4302	T	slotless machine	2	2,20			
4303	T	input variables	2	2,20			
4304	T	results with figures	2	2,20			
4305	T	certified public drinking sources	2	2,20			
4306	T	basic components of a wind turbine	2	2,20			
4307	T	growth and least costs	2	2,20			
4308	T	subsequent decision	2	2,20			
4309	T	power is smaller	2	2,20			
4310	T	I-680	2	2,20			
4311	T	dot-dash line	2	2,20			
4311	V[h]+	volt line	4	2,50	0,88	0	1
4311	V[h]+	transmission lines	26	3,31	0,85	0	1
4311	V[h]+	smoke line	2	2,20	0,59	0	1
4311	V[h]+	property line	20	3,19	0,38	0	1
4312	T	physical and environmental models	2	2,20			
4313	T	day period	2	2,20			
4314	T	Short Description of the Wind Power	2	2,20			
4315	T	Dutch industry	2	2,20			
4316	T	Schematic of blade elements	2	2,20			
4316	V[ih]+	Views of blade elements	9	2,85	0,44	0	1
4316	V[ih]+	independence of the blade elements	5	2,59	0,32	0	1
4317	T	carbon financing	2	2,20			
4317	V[h]+	carbon nanotubes	3	2,37	0,54	0	1
4317	V[h]+	carbon dioxide	7	1,06	0,41	0	1
4318	T	dispatch of power units	2	2,20			
4319	T	Department of Labor	2	2,20			
4320	T	detailed calculations	2	2,20			
4321	T	conditional approval of an application	2	2,20			
4322	T	owner of the facility	2	2,20			
4322	V[h]+	owner of the WECS	5	2,59	0,35	0	1
4323	T	year of issuance	2	2,20			
4324	T	Annals	2	2,20			
4325	T	size of commercial wind	2	2,20			
4326	T	oranla yaklaşık	2	2,20			
4327	T	empirical formula	2	2,20			
4328	T	ossicles	2	2,20			
4329	T	duration of noise exposure	2	2,20			
4330	T	campus wind turbine	2	2,20			
4331	T	postconsumer waste	4	2,20			
4332	T	Clinical Neurophysiology	2	2,20			
4332	V[h]+	Clinical Professor	5	2,59	0,33	0	1
4333	T	Continuation of the current situation	2	2,20			
4334	T	symptoms are common	2	2,20			
4335	T	Previous Design Project	2	2,20			
4336	T	grid Energy	2	2,20			
4336	V[h]+	grid electricity	2	2,20	0,47	0	1
4337	T	species-specific	2	2,20			
4338	T	mechanical controller	2	2,20			
4339	T	package is analogous	2	2,20			
4340	T	myocardial infarction	2	2,20			
4341	T	design of all components	2	2,20			
4341	V[s]	Design of the Main Components	2	2,20			
4342	T	red color	2	2,20			
4342	V[h]+	blue color	2	2,20	0,47	0	1
4343	T	number of blades of a rotor	2	2,20			
4344	T	short term scenarios	2	2,20			
4345	T	gyroscopic	2	2,20			
4346	T	Human response	2	2,20			
4346	V[s]	Human Auditory Response	3	2,37			
4346	V[h]+	potential response	3	2,37	0,39	0	1
4347	T	Output Description Mechanical rotation	2	2,20			
4348	T	typical rotor blade passage	2	2,20			
4349	T	construction and operation of the Project	2	2,20			
4350	T	large air gap	2	2,20			
4351	T	Grid-connected Small Wind Turbines	2	2,20			
4352	T	commercial wind farm	2	2,20			
4352	V[ih]+	commercial wind turbine design	2	2,20	0,89	0	1
4352	V[ih]+	commercial wind turbines	7	2,74	0,89	0	1
4353	T	Standalone systems	2	2,20			
4354	T	natural forests	2	2,20			
4355	T	load path	2	2,20			
4356	T	horizontal resolution	4	2,20			
4356	V[s]	km horizontal resolution	2	2,20			
4357	T	distribution with respect	2	2,20			
4358	T	lot of information	2	2,20			
4359	T	Impacts of Wind-Energy Development	2	2,20			
4359	V[img]	IMPACTS OF WIND ENERGY DEVELOPMENTS	4	2,50			
4360	T	Margaris	2	2,20			
4361	T	migration studies	2	2,20			
4361	V[h]+	Bat Study	2	2,20	0,34	0	1
4362	T	common school text books	2	2,20			
4363	T	coherence of the network	2	2,20			
4363	V[h]+	coherence of the site	3	2,37	0,49	0	1
4364	T	scheme of Article	2	2,20			
4365	T	generator operation	2	2,20			
4366	T	$1502	2	2,20			
4367	T	Electrical Engineering student	2	2,20			
4368	T	noise criteria	2	2,20			
4369	T	decrease of axial velocity	2	2,20			
4370	T	contiguous adjacent parcels	2	2,20			
4371	T	common requirements	2	2,20			
4372	T	gearbox and control mechanisms	2	2,20			
4373	T	Midwest Research Institute ● Battelle	2	2,20			
4374	T	Nova Scotia municipalities	2	2,20			
4375	T	specific environmental responsibilities	2	2,20			
4376	T	organic carbon	2	2,20			
4377	T	Trempealeau County	2	2,20			
4377	V[h]+	Solano County	6	2,67	0,87	0	1
4377	V[h]+	Wyoming County	8	2,80	0,70	0	1
4377	V[h]+	Alameda County	5	2,59	0,68	0	1
4377	V[h]+	Monroe County	4	2,50	0,65	0	1
4378	T	Enterprise & Regulatory Reform	2	2,20			
4379	T	actual power	2	2,20			
4380	T	sale of Emission Reduction Units	2	2,20			
4381	T	Fault component	2	2,20			
4382	T	bird habitat	2	2,20			
4383	T	outfile	2	2,20			
4384	T	time boundary	2	2,20			
4385	T	rotor subsystem	2	2,20			
4386	T	group is confident	2	2,20			
4387	T	farm and associated infrastructures	2	2,20			
4388	T	latest trials	2	2,20			
4389	T	aspect of aerodynamic view	2	2,20			
4390	T	facilities management	2	2,20			
4391	T	GALE Wind Turbine Technology	2	2,20			
4392	T	Duborg-Savage	2	2,20			
4393	T	balance is positive	2	2,20			
4394	T	International Analysis of Electricity Prices	2	2,20			
4395	T	component of the generation and demand variations	2	2,20			
4396	T	differential pressure	2	2,20			
4397	T	Aspects of Annoyance	2	2,20			
4398	T	reference pressure	2	2,20			
4399	T	motor and electrical generator	2	2,20			
4400	T	vertical axis turbines	2	2,20			
4400	V[s]+	Vertical Axis Wind Turbines	53	3,62			
4401	T	broad geographical area	2	2,20			
4402	T	Bedplate	2	2,20			
4403	T	Isometric views of the blade	4	2,20			
4404	T	research community	2	2,20			
4405	T	cogeneration power plants	2	2,20			
4406	T	Mediterranean and Black Seas	2	2,20			
4407	T	high strength	2	2,20			
4408	T	National allocation plan	2	2,20			
4409	T	operational lifetime of the project	2	2,20			
4410	T	Wald	2	2,20			
4411	T	Rostock	2	2,20			
4412	T	constant voltage	2	2,20			
4413	T	wind measurements	2	2,20			
4414	T	Medemblik	2	2,20			
4415	T	EU Policy Framework	2	2,20			
4416	T	blade manufacturer	2	2,20			
4417	T	camberline	2	2,20			
4418	T	discretion of the centre	2	2,20			
4419	T	terms of safety	2	2,20			
4420	T	low-speed machines	2	2,20			
4420	V[h]+	PM machines	20	3,19	0,30	0	1
4421	T	landforms	2	2,20			
4422	T	vestibular response	2	2,20			
4423	T	hearing damage	2	2,20			
4424	T	full cost of any remediation	2	2,20			
4425	T	performance of each turbine component	2	2,20			
4426	T	movement is attributable	2	2,20			
4427	T	Combined Experiment Phase	2	2,20			
4428	T	previous theories	2	2,20			
4429	T	Modified twist distribution	2	2,20			
4429	V[ih]+	distribution of a modified blade	3	2,37	0,36	0	1
4430	T	bone-conducted sound	2	2,20			
4430	V[h]+	high-pitched sounds	2	2,20	0,78	0	1
4431	T	Hydrogen cylinders	2	2,20			
4431	V[h]+	hydrogen storage	20	3,19	0,43	0	1
4432	T	Bathe	2	2,20			
4433	T	PGenerator	2	2,20			
4434	T	pasture land	2	2,20			
4435	T	Termodorada	2	2,20			
4436	T	material assets	2	2,20			
4437	T	nature conservation interests	2	2,20			
4438	T	project financing	2	2,20			
4439	T	hand market	2	2,20			
4440	T	contact Sunforce Products	2	2,20			
4441	T	set of trials	2	2,20			
4442	T	Noise emission	2	2,20			
4443	T	optimum rotor için	2	2,20			
4444	T	du Développement et de	2	2,20			
4445	T	tower is upright	2	2,20			
4446	T	approach is advantageous	2	2,20			
4447	T	Effects of angle of attack	2	2,20			
4448	T	photos LM	2	2,20			
4449	T	hydrogen machine	2	2,20			
4450	T	initiation of any construction	2	2,20			
4451	T	winter term	2	2,20			
4452	T	MOE NPC Publications	2	2,20			
4453	T	Lydolf	2	2,20			
4454	T	Energy and Mines Statistics	2	2,20			
4455	T	survey of the quantitative comparison	2	2,20			
4456	T	economic challenges	2	2,20			
4457	T	control functions	2	2,20			
4458	T	UPME expansion plan	2	2,20			
4458	V[ih]+	Mines Expansion Plans	2	2,20	0,34	0	1
4459	T	typical separation distances	2	2,20			
4460	T	xix	2	2,20			
4461	T	xii	2	2,20			
4462	T	generation of the project	2	2,20			
4463	T	sources of greenhouse gases	2	2,20			
4464	T	induction machine	2	2,20			
4465	T	static stability	2	2,20			
4466	T	capacity is hydro-based	2	2,20			
4467	T	Classification of HAWTs	2	2,20			
4468	T	Thresher	2	2,20			
4469	T	mutually acceptable Wisconsin	2	2,20			
4470	T	ORGANIZATION REPORT NUMBER	2	2,20			
4471	T	future additions	2	2,20			
4472	T	offense	2	2,20			
4473	T	Regular shut-down	2	2,20			
4474	T	research purposes	2	2,20			
4475	T	rotor brake	2	2,20			
4476	T	LIST OF TABLES Table	2	2,20			
4477	T	percent of all energy	2	2,20			
4478	T	expansion planning	2	2,20			
4479	T	plastic devices	2	2,20			
4480	T	ability of modern wind	2	2,20			
4481	T	Lowestoft	2	2,20			
4482	T	shaft is parallel	2	2,20			
4483	T	natural energy resources	2	2,20			
4484	T	Department of Natural Resources	2	2,20			
4485	T	Annon	2	2,20			
4486	T	Wind Turbine Work	2	2,20			
4487	T	bad battery	2	2,20			
4488	T	periodic mechanical checks	2	2,20			
4489	T	positive force transmission	2	2,20			
4490	T	Converter control	2	2,20			
4491	T	Analysis Conclusions	2	2,20			
4492	T	PM synchronous generator	2	2,20			
4493	T	gas storage tank	2	2,20			
4494	T	Miel	2	2,20			
4495	T	turbine facilities noise issues	2	2,20			
4496	T	speed typical average wind	2	2,20			
4496	V[ih]+	variable wind speed	3	2,37	0,69	0	1
4496	V[ih]+	undisturbed wind speed	5	2,59	0,57	0	1
4496	V[ih]+	nominal wind speed	3	2,37	0,40	0	1
4496	V[ih]+	respective wind speed	2	2,20	0,32	0	1
4497	T	resistive load bank	2	2,20			
4498	T	recent analysis of the incidence	2	2,20			
4499	T	Archaeological and Historical Resources	2	2,20			
4500	T	Ottens	2	2,20			
4501	T	Fish and Wildlife Service	2	2,20			
4502	T	zero-lift angle	2	2,20			
4502	V[h]+	pitch angle	100	3,89	0,79	0	1
4502	V[h]+	Setting angle	2	2,20	0,37	0	1
4503	T	previous chapter	2	2,20			
4504	T	vestibular organs	2	2,20			
4504	V[h]+	vestibular labyrinth	11	2,93	0,42	0	1
4505	T	Indicative Energy	2	2,20			
4506	T	Iowa Energy Center	2	2,20			
4507	T	plausible biological effects	2	2,20			
4508	T	circular path of the wind turbine	2	2,20			
4509	T	individual plants emission factors	2	2,20			
4510	T	global and local flow fields	2	2,20			
4511	T	Wieringermeer	2	2,20			
4512	T	vicinity of the WECS	2	2,20			
4513	T	two-dimensional S809 airfoil	2	2,20			
4514	T	definition of the project boundary	2	2,20			
4515	T	relative rotor blade position	2	2,20			
4516	T	technology is subject	2	2,20			
4517	T	audible	32	2,20			
4518	T	morning hours	2	2,20			
4518	V[h]+	kilowatt hours	7	2,74	0,50	0	1
4519	T	vulnerable habitat types	2	2,20			
4520	T	air mass flow rate	2	2,20			
4521	T	T-Pods	2	2,20			
4522	T	aspects of EU policy	2	2,20			
4523	T	ground restoration work	2	2,20			
4524	T	NoordZeeWind	2	2,20			
4525	T	Biological Hazards of the Workplace	2	2,20			
4526	T	accretion time	2	2,20			
4527	T	Council of the Kretinga District Municipality	2	2,20			
4528	T	CFD results	2	2,20			
4529	T	van den Berg	2	2,20			
4530	T	heat loss	2	2,20			
4531	T	lower specification limits	2	2,20			
4532	T	output of the BLADESIGN	2	2,20			
4533	T	senior architect of Kretinga county	2	2,20			
4534	T	sources of electrical power	2	2,20			
4535	T	expensive solution	2	2,20			
4536	T	Cristina	2	2,20			
4537	T	turbine specifications	2	2,20			
4538	T	majority of the electricity collection system	2	2,20			
4539	T	operation of such equipment	2	2,20			
4540	T	British Wind Energy Association Conference	2	2,20			
4541	T	fundamental and applied research	2	2,20			
4542	T	High side	2	2,20			
4543	T	total installed capacity	2	2,20			
4544	T	Light-Weight Turbines	2	2,20			
4544	V[h]+	WindPACT Turbine	3	2,07	0,50	0	1
4545	T	flow state identification	2	2,20			
4546	T	SERHAT DURAN	2	2,20			
4547	T	implied	2	2,20			
4548	T	turbine farm	2	2,20			
4548	V[h]+	turbine speed	3	2,37	0,44	0	1
4549	T	disposal of hazardous wastes	2	2,20			
4550	T	IRR of the project	2	2,20			
4551	T	wind power systems	2	2,20			
4552	T	Comparison of direct-drive	2	2,20			
4553	T	basic aerodynamic principles	2	2,20			
4554	T	wind speed cutoff	2	2,20			
4555	T	offshore wind energy application	2	2,20			
4556	T	town and country planning	2	2,20			
4557	T	classes of wind turbines	2	2,20			
4558	T	implausible	2	2,20			
4559	T	power coefficient of wind	2	2,20			
4559	V[ih]+	Wind Power Plant	74	3,76	0,41	0	1
4559	V[ih]+	power curve of a wind	3	2,37	0,36	0	1
4560	T	radius of wind turbine rotor	2	2,20			
4561	T	Assessment procedure	2	2,20			
4562	T	cow contact voltages	2	2,20			
4563	T	infrasound range	2	2,20			
4563	V[h]+	audible range	4	2,50	0,78	0	1
4563	V[h]+	infrasonic range	2	2,20	0,37	0	1
4564	T	people with pericardial thickening	2	2,20			
4565	T	Director of Administration of the Municipality	2	2,20			
4566	T	important part of the UK	2	2,20			
4567	T	vegetative cover	2	2,20			
4568	T	magnitude of the relative wind	2	2,20			
4569	T	INPUT DISTRIBUTIONS	2	2,20			
4570	T	Barranquilla	2	2,20			
4571	T	simple model	2	2,20			
4571	V[s]	simplest aerodynamic model	2	2,20			
4572	T	level of bird mortality	2	2,20			
4573	T	wind speed increases	2	2,20			
4574	T	state of the art wind turbine	2	2,20			
4575	T	upwind turbines	2	2,20			
4575	V[h]+	two-bladed turbine	3	2,37	0,51	0	1
4575	V[h]+	downwind turbines	4	2,50	0,39	0	1
4576	T	Engineering Mechanics	2	2,20			
4577	T	heavy weight	2	2,20			
4578	T	speed shaft	2	2,20			
4578	V[h]+	turbine shaft	8	2,80	0,48	0	1
4579	T	Concept and Safety System	2	2,20			
4580	T	technology growth	2	2,20			
4581	T	residences or adjacent property	2	2,20			
4582	T	Msc Eng degree	2	2,20			
4583	T	Nature conservation guidance	2	2,20			
4584	T	ad hoc group members	2	2,20			
4585	T	secondary vegetation ¼ trees	2	2,20			
4585	V[ih]+	primary vegetation ¼ trees	2	2,20	0,54	0	1
4586	T	Environmental benefits of wind power	2	2,20			
4587	T	lift and drag characteristics	2	2,20			
4588	T	Estimation of GHG emissions	4	2,20			
4589	T	wind speed probability	2	2,20			
4590	T	extended regions	2	2,20			
4590	V[h]+	biogeographical region	7	2,44	0,76	0	1
4590	V[h]+	upstream region	2	2,20	0,48	0	1
4590	V[h]+	Northeastern region	3	2,07	0,40	0	1
4590	V[h]+	geographical region	4	2,50	0,33	0	1
4591	T	jackhammers	2	2,20			
4592	T	Direct and indirect effects	2	2,20			
4593	T	light energy	2	2,20			
4594	T	element of thrust	2	2,20			
4595	T	thermal share of the SIN	2	2,20			
4596	T	incidence and variation of wind	2	2,20			
4597	T	Clean °LEGR	2	2,20			
4598	T	environmental assessment criteria	2	2,20			
4599	T	connection diagram	2	2,20			
4600	T	PSCW Phase II	2	2,20			
4601	T	project layout maps	2	2,20			
4602	T	Cn time variations	2	2,20			
4603	T	Vwind	2	2,20			
4604	T	compliance with all laws	2	2,20			
4605	T	Power Purchase Agreement	2	2,20			
4606	T	tower subsystem	2	2,20			
4607	T	rotor thrust	2	2,20			
4607	V[s]	state and thrust of a rotor	2	1,90			
4608	T	IMPORTANCE OF STRATEGIC PLANNING	2	2,20			
4609	T	higher level sound	2	2,20			
4609	V[ih]+	low levels of sound	2	2,20	0,53	0	1
4609	V[ih]+	higher frequency sounds	4	2,50	0,33	0	1
4610	T	outermost edge	2	2,20			
4611	T	Blade Chord-Length Distribution	4	2,20			
4612	T	Wind turbine nacelles	2	2,20			
4612	V[ih]+	wind turbine foundations	9	2,85	0,41	0	1
4612	V[ih]+	Wind Turbine Climb Test	2	2,20	0,30	0	1
4613	T	Systematic Review	2	2,20			
4613	V[h]+	extensive review	4	2,50	0,33	0	1
4614	T	drag coefficient of an airfoil	2	2,20			
4615	T	implementation of the projects	2	2,20			
4615	V[s]+	project implementation	3	2,37			
4616	T	line perpendicular	2	2,20			
4617	T	surface pressure measurements	2	2,20			
4618	T	environmental information	2	2,20			
4619	T	doubly-fed induction generators	2	2,20			
4620	T	warranty service	2	2,20			
4621	T	Passer montanus	2	2,20			
4622	T	EU-27 countries	2	2,20			
4622	V[h]+	industrialized countries	2	2,20	0,37	0	1
4623	T	case of malfunctions	2	2,20			
4624	T	angle is important	2	2,20			
4625	T	draft plan	2	2,20			
4625	V[s]	draft detailed plans	2	2,20			
4626	T	main sections	2	2,20			
4627	T	nominal discount rate	2	2,20			
4628	T	minimum service life	2	2,20			
4629	T	reverse	2	2,20			
4630	T	key input	2	2,20			
4631	T	data collection	2	2,20			
4632	T	Beatrice Wind Farm Demonstrator Project	2	2,20			
4633	T	ECN Technical Report	2	2,20			
4634	T	Blade geometry output part	2	2,20			
4635	T	Harbour seals	2	2,20			
4635	V[h]+	Harbour Porpoise	7	2,74	0,41	0	1
4636	T	Dijon	2	2,20			
4637	T	Sandia National Laboratories	2	2,20			
4638	T	Policy Objectives	2	2,20			
4639	T	release of local criteria	2	2,20			
4640	T	age class structure	2	2,20			
4641	T	high towers	2	2,20			
4642	T	electricity is high	2	2,20			
4643	T	Direction Régionale	2	2,20			
4644	T	Darrieus Vertical Axis Wind	2	2,20			
4645	T	brakes are active	2	2,20			
4646	T	Valerijones erneckis	2	2,20			
4647	T	Offshore Wind Energy Converter	2	2,20			
4648	T	part of the application	2	2,20			
4649	T	cost of offshore wind	2	2,20			
4650	T	cost and performance characteristics	2	2,20			
4651	T	average output power	2	2,20			
4652	T	Spring Pad	2	2,20			
4653	T	thrust is equal	2	2,20			
4654	T	implications of the plan or project	2	2,20			
4654	V[ih]+	impacts of the plan or project	4	2,50	0,35	0	1
4654	V[ih]+	effects of a plan or project	5	2,59	0,32	0	1
4655	T	natural power of the wind	2	2,20			
4656	T	legislative procedure	2	2,20			
4657	T	Pitch Control Bracket	2	2,20			
4658	T	direct loss	2	2,20			
4659	T	nacelle and tower structure	2	2,20			
4660	T	high up-front capital investment	2	2,20			
4661	T	form of this contribution	2	2,20			
4662	T	length distribution	2	2,20			
4662	V[h]+	chord-length distribution	21	2,74	0,46	0	1
